Country,Year,Month,Poverty_Rate,Income_Inequality,Unemployment_Rate,Access_to_Resources,Education_Index,Political_Stability_Index,Corruption_Perception_Index,Voter_Participation_Rate,Ethnic_Diversity_Index,Religious_Diversity_Index,Population_Density,Migration_Rate,Urbanization_Rate,Climate_Trend_Index,Resource_Availability_Index,Environmental_Degradation,Past_Conflict_Count,Peacebuilding_Success_Rate
Equatorial Guinea,2016,11,30.6,39.3,5.6,76.7,0.446,-0.43,46.4,66.9,0.833,0.648,114.1,-1.7,45.6,-0.7,34.2,60.0,11,55.5
Equatorial Guinea,2016,12,29.0,39.1,9.0,77.4,0.501,-0.48,44.9,75.2,0.824,0.637,114.6,-1.4,45.8,-0.7,34.0,58.4,11,53.0
Equatorial Guinea,2017,1,32.6,38.6,9.6,77.6,0.524,-0.42,42.3,68.9,0.824,0.622,112.7,-1.6,46.3,-0.7,35.0,59.5,9,52.3
Equatorial Guinea,2017,2,31.7,38.5,10.0,76.6,0.484,-0.44,42.9,72.8,0.853,0.633,110.8,-1.9,45.3,-0.7,34.2,59.6,10,55.6
Equatorial Guinea,2017,3,28.2,39.0,9.2,76.8,0.481,-0.51,43.6,71.0,0.838,0.65,110.8,-1.9,45.3,-0.7,32.9,61.1,9,51.6
Equatorial Guinea,2017,4,27.9,40.0,8.6,77.4,0.508,-0.38,43.4,66.3,0.832,0.637,113.0,-1.6,45.8,-0.7,34.5,60.2,11,52.0
Equatorial Guinea,2017,5,28.5,38.3,8.0,76.3,0.479,-0.4,43.7,70.0,0.839,0.64,111.9,-1.6,44.7,-0.7,34.7,57.6,10,55.7
Equatorial Guinea,2017,6,27.0,40.1,7.0,77.6,0.491,-0.49,41.5,70.2,0.834,0.636,113.5,-1.8,44.9,-0.8,34.6,60.2,10,54.8
Equatorial Guinea,2017,7,33.5,40.4,10.3,77.9,0.517,-0.5,44.8,73.7,0.823,0.64,112.8,-1.8,45.7,-0.7,34.8,59.4,10,57.8
Equatorial Guinea,2017,8,32.3,37.4,7.2,77.5,0.439,-0.38,43.5,68.1,0.841,0.622,113.4,-1.6,46.6,-0.7,33.8,56.3,10,53.1
Equatorial Guinea,2017,9,31.5,38.1,9.2,78.5,0.5,-0.39,42.9,71.7,0.825,0.636,111.1,-1.5,45.6,-0.7,34.9,57.6,10,55.6
Equatorial Guinea,2017,10,30.8,39.4,11.1,76.7,0.458,-0.53,41.2,69.2,0.812,0.632,108.4,-1.6,44.8,-0.8,31.7,58.9,9,54.4
Equatorial Guinea,2017,11,30.9,38.3,8.7,77.6,0.503,-0.55,46.4,71.4,0.853,0.625,114.7,-1.9,45.6,-0.7,33.5,57.8,10,53.9
Equatorial Guinea,2017,12,29.7,38.5,9.4,77.8,0.505,-0.38,44.0,72.6,0.842,0.632,111.4,-1.8,45.7,-0.8,33.5,58.9,10,53.6
Equatorial Guinea,2018,1,29.0,39.9,9.8,78.5,0.497,-0.5,46.3,71.1,0.829,0.621,118.9,-2.0,46.3,-0.7,33.2,59.8,9,52.8
Equatorial Guinea,2018,2,28.3,38.1,10.2,77.3,0.517,-0.55,40.2,74.4,0.847,0.615,115.3,-1.4,46.0,-0.7,33.5,58.4,10,53.0
Equatorial Guinea,2018,3,31.7,38.2,8.2,77.8,0.45,-0.45,42.2,71.3,0.851,0.631,114.6,-1.8,45.5,-0.8,35.0,59.6,10,55.9
Equatorial Guinea,2018,4,30.5,40.9,10.3,78.1,0.498,-0.6,45.6,72.7,0.848,0.623,112.8,-1.7,46.2,-0.8,33.3,58.3,10,56.0
Equatorial Guinea,2018,5,27.6,39.8,7.6,79.5,0.478,-0.54,41.0,78.5,0.84,0.648,113.8,-1.8,45.4,-0.8,34.5,59.2,10,54.9
Equatorial Guinea,2018,6,30.2,41.0,6.1,78.9,0.506,-0.4,41.5,71.3,0.855,0.646,114.1,-2.2,46.0,-0.7,34.4,58.1,9,55.0
Equatorial Guinea,2018,7,31.7,37.2,10.2,78.6,0.494,-0.39,43.3,72.3,0.851,0.632,113.6,-1.9,45.5,-0.8,33.9,58.5,9,52.2
Equatorial Guinea,2018,8,29.7,38.5,7.0,78.2,0.498,-0.4,40.6,72.9,0.846,0.634,115.4,-1.8,46.0,-0.7,32.2,58.3,10,53.3
Equatorial Guinea,2018,9,28.8,39.4,9.3,77.2,0.498,-0.64,41.9,70.5,0.85,0.627,113.4,-1.5,45.5,-0.8,35.4,60.1,10,53.4
Equatorial Guinea,2018,10,30.0,39.5,7.5,77.4,0.491,-0.47,41.4,68.7,0.845,0.635,114.7,-1.9,45.2,-0.7,34.1,60.2,11,53.3
Equatorial Guinea,2018,11,29.3,37.1,10.0,79.3,0.482,-0.43,42.4,74.2,0.833,0.636,113.4,-1.4,45.9,-0.7,33.8,59.1,12,52.0
Equatorial Guinea,2018,12,27.3,37.0,7.2,77.1,0.487,-0.38,42.3,72.0,0.852,0.646,113.3,-2.0,45.4,-0.7,34.4,60.1,10,55.6
Equatorial Guinea,2019,1,28.1,39.9,9.8,78.7,0.503,-0.45,43.7,64.9,0.823,0.621,112.0,-1.9,45.6,-0.7,33.7,57.2,10,56.0
Equatorial Guinea,2019,2,29.5,39.2,11.0,77.8,0.472,-0.3,43.6,71.1,0.836,0.642,119.6,-1.6,46.7,-0.8,35.2,59.3,11,55.1
Equatorial Guinea,2019,3,26.0,38.5,8.9,77.9,0.521,-0.32,44.5,71.3,0.863,0.632,111.6,-1.4,46.0,-0.7,34.0,60.0,10,54.9
Equatorial Guinea,2019,4,29.5,37.8,9.2,77.3,0.488,-0.48,40.8,68.8,0.843,0.634,117.6,-1.6,46.1,-0.7,33.3,58.4,10,50.4
Equatorial Guinea,2019,5,32.4,38.9,7.9,78.8,0.499,-0.46,41.9,68.9,0.842,0.644,115.4,-1.8,46.0,-0.7,32.5,59.6,10,54.1
Equatorial Guinea,2019,6,30.0,38.0,8.9,79.2,0.481,-0.38,42.8,79.2,0.832,0.628,116.5,-1.6,45.7,-0.7,33.4,58.5,9,53.8
Equatorial Guinea,2019,7,28.8,39.9,10.0,78.4,0.506,-0.36,44.4,69.7,0.838,0.643,115.7,-1.4,45.5,-0.7,34.0,59.5,11,55.9
Equatorial Guinea,2019,8,22.0,40.2,10.4,78.7,0.49,-0.39,41.2,66.8,0.851,0.643,113.8,-1.9,45.3,-0.7,33.2,59.2,11,52.7
Equatorial Guinea,2019,9,28.0,38.1,7.7,76.9,0.463,-0.49,42.7,71.8,0.839,0.624,114.7,-1.5,46.8,-0.7,34.7,60.3,10,54.7
Equatorial Guinea,2019,10,29.8,38.8,9.5,78.3,0.476,-0.51,44.9,71.1,0.84,0.633,110.0,-1.6,45.4,-0.7,33.2,59.6,9,51.7
Equatorial Guinea,2019,11,24.8,40.0,10.3,77.8,0.526,-0.59,45.3,68.9,0.82,0.624,117.3,-1.7,45.3,-0.7,32.8,60.4,10,53.4
Equatorial Guinea,2019,12,33.5,40.6,9.0,78.2,0.468,-0.41,41.7,71.9,0.838,0.647,114.0,-1.7,46.1,-0.8,34.9,59.6,10,56.7
Equatorial Guinea,2020,1,28.6,38.4,9.7,77.7,0.475,-0.5,41.4,72.3,0.843,0.622,117.5,-1.7,45.7,-0.8,34.0,60.4,10,52.6
Equatorial Guinea,2020,2,28.0,40.7,9.6,78.3,0.509,-0.48,46.3,71.0,0.839,0.624,115.7,-1.7,47.6,-0.7,32.8,61.0,10,55.1
Equatorial Guinea,2020,3,30.1,39.9,10.2,78.6,0.499,-0.55,41.8,74.2,0.86,0.637,115.8,-1.9,46.3,-0.7,33.1,59.8,10,56.6
Equatorial Guinea,2020,4,27.9,37.8,8.7,78.0,0.492,-0.63,42.2,70.4,0.844,0.623,115.9,-1.6,45.8,-0.7,32.8,59.6,10,54.4
Equatorial Guinea,2020,5,27.6,38.1,10.3,77.5,0.488,-0.43,43.4,71.6,0.852,0.655,114.6,-1.6,45.1,-0.8,32.1,58.8,10,56.9
Equatorial Guinea,2020,6,26.6,38.5,8.5,78.5,0.485,-0.28,44.2,69.1,0.86,0.636,117.8,-1.8,46.3,-0.7,33.5,60.4,10,55.0
Equatorial Guinea,2020,7,32.2,36.8,6.8,79.3,0.504,-0.48,42.9,75.8,0.836,0.634,116.9,-1.4,46.8,-0.8,31.8,59.8,10,55.1
Equatorial Guinea,2020,8,29.4,39.1,9.8,78.1,0.455,-0.28,42.1,69.1,0.839,0.652,116.3,-1.9,46.2,-0.7,34.3,59.9,10,56.1
Equatorial Guinea,2020,9,28.3,38.8,8.1,79.9,0.486,-0.32,43.3,69.4,0.848,0.653,114.5,-1.4,45.7,-0.7,33.8,59.1,10,51.9
Equatorial Guinea,2020,10,31.4,36.9,10.3,78.0,0.519,-0.58,45.2,74.9,0.835,0.627,116.0,-1.6,46.5,-0.8,32.3,59.0,10,55.3
Equatorial Guinea,2020,11,29.2,38.4,9.4,79.1,0.476,-0.48,46.3,72.7,0.845,0.64,118.5,-1.6,46.3,-0.7,33.4,61.2,9,52.7
Equatorial Guinea,2020,12,29.9,39.8,5.2,77.4,0.518,-0.46,45.2,71.1,0.839,0.641,117.1,-2.0,47.0,-0.7,35.1,58.7,10,58.3
Equatorial Guinea,2021,1,27.8,40.0,10.7,78.3,0.507,-0.54,44.7,72.1,0.853,0.64,114.2,-2.0,45.8,-0.7,34.2,59.5,10,56.1
Equatorial Guinea,2021,2,30.8,38.7,8.3,77.9,0.5,-0.44,45.9,70.5,0.84,0.636,115.2,-1.7,46.2,-0.8,33.6,58.8,10,54.1
Equatorial Guinea,2021,3,31.4,38.7,7.9,78.5,0.514,-0.41,42.2,78.3,0.845,0.634,116.3,-1.5,46.3,-0.7,31.8,58.1,10,53.0
Equatorial Guinea,2021,4,26.2,39.8,8.4,78.8,0.479,-0.48,47.3,78.5,0.837,0.638,117.1,-1.7,45.6,-0.8,32.6,60.7,10,57.2
Equatorial Guinea,2021,5,30.2,38.8,8.8,80.4,0.473,-0.46,40.8,72.4,0.846,0.653,117.0,-1.7,46.5,-0.7,33.3,58.6,11,54.2
Equatorial Guinea,2021,6,30.2,39.6,7.3,78.9,0.499,-0.32,40.6,70.3,0.842,0.635,117.7,-1.4,45.9,-0.8,33.7,59.8,10,54.0
Equatorial Guinea,2021,7,32.1,39.5,5.9,81.2,0.495,-0.51,44.2,63.9,0.824,0.636,119.5,-1.9,46.0,-0.8,32.6,60.5,10,56.8
Equatorial Guinea,2021,8,28.3,36.4,10.7,79.7,0.507,-0.43,44.4,70.3,0.859,0.647,113.5,-1.6,46.8,-0.7,33.9,59.9,10,57.2
Equatorial Guinea,2021,9,27.3,41.5,8.7,78.0,0.536,-0.36,43.0,73.7,0.845,0.643,116.1,-1.4,45.7,-0.7,33.1,60.6,9,55.9
Equatorial Guinea,2021,10,29.2,40.0,9.1,80.5,0.478,-0.62,40.4,68.2,0.842,0.636,116.2,-1.7,45.8,-0.7,32.9,60.2,10,58.7
Equatorial Guinea,2021,11,32.5,38.7,6.7,78.7,0.493,-0.3,45.0,67.5,0.823,0.647,118.8,-1.8,46.1,-0.7,32.1,60.1,9,56.7
Equatorial Guinea,2021,12,27.0,39.6,11.7,79.6,0.494,-0.64,44.6,67.8,0.825,0.64,116.4,-1.6,46.3,-0.7,32.5,59.2,9,54.1
Equatorial Guinea,2022,1,29.0,37.9,11.2,78.3,0.498,-0.38,43.9,68.8,0.849,0.631,118.4,-1.4,46.6,-0.7,31.9,61.6,10,60.7
Equatorial Guinea,2022,2,25.4,39.3,8.7,78.4,0.489,-0.46,47.3,69.0,0.824,0.655,117.6,-2.1,47.4,-0.7,33.1,60.7,10,54.2
Equatorial Guinea,2022,3,27.4,39.5,6.5,79.8,0.532,-0.51,43.4,74.0,0.84,0.617,116.6,-1.9,46.5,-0.6,33.6,60.5,10,54.9
Equatorial Guinea,2022,4,29.2,38.8,7.5,78.2,0.516,-0.37,43.9,71.0,0.835,0.65,115.4,-1.8,46.6,-0.7,29.8,59.0,10,55.6
Equatorial Guinea,2022,5,27.3,38.9,8.1,79.6,0.521,-0.47,41.6,76.2,0.842,0.634,111.3,-1.6,46.7,-0.8,34.1,60.3,10,55.7
Equatorial Guinea,2022,6,28.3,39.5,7.5,79.1,0.543,-0.25,44.0,67.2,0.84,0.639,122.6,-1.5,46.3,-0.8,33.8,61.8,9,55.1
Equatorial Guinea,2022,7,28.8,39.9,6.8,78.1,0.508,-0.38,43.8,70.2,0.826,0.636,115.8,-1.6,47.1,-0.7,34.1,59.8,9,54.8
Equatorial Guinea,2022,8,28.0,39.6,8.1,79.5,0.502,-0.44,43.4,74.2,0.846,0.647,117.2,-1.9,47.1,-0.9,32.9,59.3,10,50.6
Equatorial Guinea,2022,9,26.0,38.8,10.5,78.7,0.52,-0.53,41.1,69.5,0.825,0.617,123.1,-1.3,45.8,-0.7,33.6,59.5,10,54.2
Equatorial Guinea,2022,10,28.1,38.5,7.7,79.7,0.515,-0.31,41.5,72.3,0.846,0.636,119.5,-1.5,46.5,-0.7,33.6,60.6,10,51.1
Equatorial Guinea,2022,11,29.7,38.1,10.0,80.7,0.547,-0.45,43.0,71.8,0.842,0.622,117.8,-1.7,46.1,-0.7,35.0,60.6,10,55.1
Equatorial Guinea,2022,12,30.2,39.9,8.6,80.5,0.546,-0.56,43.3,76.3,0.853,0.633,119.0,-1.6,46.7,-0.8,32.7,59.7,9,51.0
Equatorial Guinea,2023,1,28.4,38.9,8.1,80.6,0.514,-0.66,42.8,70.1,0.84,0.638,121.9,-1.7,46.9,-0.7,33.0,59.7,11,53.0
Equatorial Guinea,2023,2,26.9,37.3,7.7,78.0,0.498,-0.45,43.8,77.6,0.847,0.644,120.2,-1.7,47.0,-0.6,33.1,59.0,9,54.2
Equatorial Guinea,2023,3,30.2,39.8,7.8,79.1,0.473,-0.42,42.8,62.5,0.854,0.644,119.4,-1.9,46.2,-0.7,34.0,61.8,10,57.5
Equatorial Guinea,2023,4,26.8,39.0,10.7,80.4,0.526,-0.41,42.8,70.0,0.837,0.638,123.2,-1.5,46.7,-0.7,31.5,60.0,10,58.7
Equatorial Guinea,2023,5,24.7,41.2,10.0,79.3,0.546,-0.43,39.8,68.7,0.839,0.64,117.4,-1.9,46.8,-0.7,33.4,59.7,9,55.2
Equatorial Guinea,2023,6,28.5,39.2,8.9,79.6,0.472,-0.34,44.6,67.9,0.838,0.624,118.3,-1.5,46.7,-0.7,32.5,60.8,10,52.8
Equatorial Guinea,2023,7,30.2,39.7,7.5,79.0,0.475,-0.54,43.4,68.3,0.839,0.636,119.7,-1.8,45.7,-0.7,33.4,60.1,10,53.5
Equatorial Guinea,2023,8,26.6,39.0,10.6,79.6,0.533,-0.58,44.9,61.8,0.846,0.633,118.1,-1.9,46.7,-0.6,33.3,60.6,11,53.3
Equatorial Guinea,2023,9,28.0,39.4,9.6,79.1,0.468,-0.33,43.5,69.2,0.835,0.631,118.0,-1.2,46.1,-0.7,33.9,60.0,10,56.1
Equatorial Guinea,2023,10,29.7,38.3,10.7,78.9,0.461,-0.41,43.1,70.1,0.848,0.625,115.0,-1.5,46.7,-0.8,31.6,60.6,10,54.6
Equatorial Guinea,2023,11,26.8,37.0,8.8,79.6,0.499,-0.41,42.3,71.9,0.836,0.628,119.0,-1.7,47.6,-0.7,32.9,61.0,10,56.4
Equatorial Guinea,2023,12,25.7,38.4,8.9,78.7,0.496,-0.27,42.0,69.2,0.823,0.629,120.9,-1.7,46.2,-0.6,33.4,62.4,9,51.5
Eritrea,2010,1,53.6,48.5,11.1,69.4,0.737,-0.87,29.3,73.8,0.263,0.794,116.8,0.7,37.9,0.4,48.9,59.6,4,83.5
Eritrea,2010,2,54.7,47.5,13.5,69.9,0.706,-1.03,29.6,69.9,0.258,0.788,113.9,1.0,38.4,0.5,46.4,60.1,6,85.2
Eritrea,2010,3,50.9,49.3,12.2,69.4,0.73,-1.25,30.1,70.3,0.264,0.805,110.3,1.0,38.0,0.4,47.6,59.7,5,85.8
Eritrea,2010,4,51.1,48.2,9.3,69.1,0.713,-1.08,31.9,77.3,0.278,0.797,115.8,0.9,37.7,0.4,47.6,57.4,6,87.5
Eritrea,2010,5,52.1,50.0,10.8,68.0,0.747,-1.32,32.5,70.2,0.272,0.825,113.9,0.8,37.6,0.4,46.6,59.1,5,85.9
Eritrea,2010,6,48.5,47.7,10.9,70.1,0.728,-1.15,30.2,72.2,0.263,0.796,115.4,0.8,38.0,0.5,45.1,59.3,5,80.9
Eritrea,2010,7,51.8,49.2,12.5,70.3,0.751,-1.04,31.8,72.2,0.251,0.784,113.4,1.0,38.0,0.4,47.3,59.9,4,83.0
Eritrea,2010,8,51.6,48.5,9.9,68.6,0.751,-1.02,33.0,69.6,0.279,0.812,113.0,0.5,37.9,0.5,47.6,59.4,5,83.0
Eritrea,2010,9,48.1,48.5,13.1,68.1,0.71,-0.98,28.4,69.8,0.246,0.802,113.0,1.0,38.3,0.5,48.6,59.6,5,86.1
Eritrea,2010,10,52.0,48.8,11.2,68.3,0.704,-1.16,29.8,69.1,0.248,0.804,113.1,0.8,37.8,0.5,48.3,60.0,5,86.4
Eritrea,2010,11,53.4,50.9,10.1,68.7,0.745,-0.98,30.9,79.4,0.251,0.795,111.6,1.1,37.8,0.5,46.8,59.8,5,86.1
Eritrea,2010,12,53.8,48.6,13.6,69.3,0.738,-1.02,31.8,69.4,0.247,0.804,112.5,1.0,38.0,0.4,46.4,59.1,4,85.3
Eritrea,2011,1,49.7,48.3,13.4,70.3,0.763,-1.04,35.2,71.0,0.234,0.813,117.3,0.7,37.6,0.5,47.6,59.2,5,83.7
Eritrea,2011,2,50.9,50.7,12.4,69.5,0.726,-1.04,29.6,74.7,0.248,0.803,113.6,0.8,38.2,0.5,48.5,59.1,5,88.2
Eritrea,2011,3,48.6,49.1,13.6,70.7,0.732,-1.0,27.6,78.1,0.257,0.793,115.7,0.7,37.7,0.5,46.7,58.8,5,88.7
Eritrea,2011,4,50.1,51.7,11.1,68.5,0.718,-0.99,31.5,73.1,0.25,0.8,114.3,1.1,37.8,0.4,46.7,59.2,4,83.8
Eritrea,2011,5,50.3,49.4,13.9,69.8,0.784,-1.05,34.7,78.4,0.26,0.799,111.5,0.6,38.0,0.5,46.7,59.1,5,88.6
Eritrea,2011,6,51.0,49.0,11.7,68.0,0.765,-1.27,31.4,71.3,0.259,0.796,115.8,0.6,38.9,0.4,46.6,60.0,5,84.5
Eritrea,2011,7,49.2,49.8,12.9,67.0,0.726,-1.02,32.7,75.2,0.259,0.818,117.7,0.8,38.6,0.5,47.6,60.4,5,85.0
Eritrea,2011,8,52.0,49.9,10.8,69.0,0.773,-0.97,30.9,72.9,0.254,0.806,110.7,0.7,37.9,0.5,48.0,59.0,6,86.2
Eritrea,2011,9,54.0,48.5,14.2,69.4,0.728,-1.11,30.5,73.0,0.24,0.796,113.3,0.8,38.3,0.5,47.5,61.2,6,85.7
Eritrea,2011,10,51.1,50.4,7.9,69.4,0.759,-0.92,30.8,78.4,0.256,0.805,113.8,0.6,37.7,0.5,44.8,60.0,5,86.0
Eritrea,2011,11,53.0,48.3,10.6,69.5,0.718,-1.26,28.3,79.8,0.282,0.79,116.5,1.1,38.6,0.4,46.8,59.9,5,83.1
Eritrea,2011,12,53.3,48.8,14.1,69.5,0.747,-1.16,29.7,78.2,0.262,0.797,114.2,0.9,38.2,0.4,45.4,59.4,5,83.2
Eritrea,2012,1,54.8,48.8,12.5,68.9,0.748,-1.04,30.5,70.4,0.265,0.798,112.8,1.1,38.7,0.4,46.3,59.7,6,86.2
Eritrea,2012,2,52.2,48.9,13.6,67.6,0.698,-0.94,31.6,78.5,0.256,0.813,112.6,0.7,37.8,0.4,48.4,58.9,5,80.9
Eritrea,2012,3,49.2,48.5,11.3,68.3,0.751,-1.36,28.3,71.8,0.27,0.795,118.3,0.9,38.4,0.6,47.3,59.5,5,88.1
Eritrea,2012,4,48.1,49.3,14.5,67.7,0.747,-1.11,28.0,71.6,0.263,0.808,115.4,0.5,37.9,0.4,46.8,60.1,5,85.6
Eritrea,2012,5,50.6,50.1,11.0,71.5,0.755,-1.13,29.2,71.5,0.249,0.794,117.2,0.9,38.1,0.4,47.7,60.8,5,86.0
Eritrea,2012,6,52.6,49.5,14.1,70.2,0.788,-1.04,28.6,72.5,0.261,0.785,115.4,0.8,38.2,0.4,47.1,59.6,5,85.8
Eritrea,2012,7,51.1,47.7,12.8,69.2,0.711,-1.44,30.6,72.9,0.26,0.784,115.6,0.9,37.8,0.4,48.7,61.4,6,83.1
Eritrea,2012,8,49.3,49.0,12.0,71.5,0.744,-1.02,32.5,73.6,0.266,0.794,115.8,0.8,37.5,0.5,48.5,60.0,4,86.8
Eritrea,2012,9,51.1,47.6,12.2,68.9,0.696,-1.13,29.8,74.3,0.277,0.792,112.8,0.6,38.4,0.5,48.1,58.2,5,85.4
Eritrea,2012,10,48.6,48.1,13.9,68.4,0.752,-1.18,31.5,75.0,0.256,0.787,117.7,1.0,38.7,0.4,47.5,60.0,5,87.5
Eritrea,2012,11,54.7,48.3,14.3,68.1,0.707,-1.21,31.9,71.0,0.253,0.778,116.9,0.6,37.8,0.5,48.0,60.1,4,84.2
Eritrea,2012,12,51.5,50.5,11.2,69.9,0.747,-1.04,31.7,71.5,0.255,0.809,119.2,0.9,38.3,0.4,46.6,59.6,6,87.5
Eritrea,2013,1,54.8,48.4,13.9,68.9,0.737,-1.06,33.5,75.6,0.251,0.791,118.3,1.2,38.9,0.5,48.1,60.3,5,85.7
Eritrea,2013,2,52.7,49.9,13.0,69.3,0.761,-1.18,30.4,77.5,0.251,0.798,115.8,0.8,37.4,0.5,47.4,60.5,5,85.7
Eritrea,2013,3,49.9,49.0,10.3,70.1,0.733,-1.09,28.3,70.4,0.262,0.812,116.0,0.9,38.2,0.5,45.8,60.3,5,84.5
Eritrea,2013,4,51.2,49.3,13.0,71.1,0.718,-1.14,27.2,77.1,0.262,0.776,113.0,0.4,37.9,0.5,45.4,58.7,5,87.0
Eritrea,2013,5,48.7,49.0,14.4,67.5,0.755,-1.09,30.8,75.3,0.285,0.817,115.8,0.7,38.1,0.5,46.3,59.9,5,89.3
Eritrea,2013,6,51.4,49.1,11.6,69.9,0.743,-0.95,32.6,74.2,0.255,0.8,115.9,0.6,39.1,0.5,44.7,59.2,5,84.9
Eritrea,2013,7,47.5,49.7,9.0,68.0,0.776,-1.1,28.4,67.0,0.273,0.802,118.4,1.0,38.5,0.5,47.6,61.1,5,87.3
Eritrea,2013,8,53.5,48.9,11.7,69.2,0.751,-1.08,31.5,69.1,0.244,0.791,117.7,1.2,38.3,0.5,46.6,59.8,5,86.4
Eritrea,2013,9,50.0,49.5,11.8,70.3,0.734,-1.0,29.8,72.4,0.262,0.792,116.1,0.8,38.7,0.5,47.9,60.5,5,83.3
Eritrea,2013,10,52.9,50.8,12.3,69.0,0.725,-1.2,29.6,75.5,0.248,0.808,118.5,1.1,38.8,0.5,47.4,60.0,5,86.2
Eritrea,2013,11,54.1,50.5,13.3,69.4,0.776,-1.22,30.3,72.9,0.257,0.804,111.9,0.8,38.5,0.5,46.2,60.2,6,86.6
Eritrea,2013,12,52.2,50.0,12.4,68.1,0.739,-1.05,32.1,73.0,0.251,0.789,111.9,1.0,38.9,0.4,47.1,57.8,5,83.7
Eritrea,2014,1,52.6,49.7,13.9,69.8,0.778,-1.11,30.5,78.3,0.252,0.786,118.4,0.9,38.8,0.5,46.6,59.8,5,87.9
Eritrea,2014,2,51.2,47.5,13.4,70.6,0.78,-1.28,31.1,78.8,0.256,0.795,121.6,1.0,39.8,0.6,46.8,60.3,4,87.5
Eritrea,2014,3,49.3,48.5,13.0,69.9,0.736,-1.15,30.8,73.0,0.253,0.779,117.2,0.8,38.7,0.4,46.7,61.1,6,83.1
Eritrea,2014,4,51.0,48.1,15.6,69.3,0.752,-1.1,31.1,80.8,0.271,0.797,118.2,0.6,38.2,0.5,49.3,61.4,5,87.7
Eritrea,2014,5,52.5,49.4,15.3,69.0,0.744,-1.21,29.6,77.4,0.255,0.806,115.0,0.6,37.8,0.5,47.2,60.4,6,84.0
Eritrea,2014,6,46.0,48.3,11.9,71.0,0.751,-1.25,29.8,75.8,0.273,0.771,118.4,1.2,38.4,0.5,46.4,59.3,6,84.4
Eritrea,2014,7,49.7,49.1,13.2,70.8,0.715,-1.22,30.5,72.2,0.27,0.797,116.5,0.5,38.1,0.5,46.3,61.1,5,88.5
Eritrea,2014,8,53.9,47.3,12.5,69.4,0.737,-1.15,34.9,70.6,0.249,0.794,112.6,0.9,38.3,0.5,45.3,58.3,5,86.2
Eritrea,2014,9,48.6,50.8,12.5,71.7,0.748,-1.29,30.3,72.0,0.255,0.785,118.3,1.0,37.7,0.4,46.4,58.9,5,87.0
Eritrea,2014,10,50.7,49.0,11.8,71.4,0.749,-1.13,31.2,76.4,0.251,0.79,114.7,0.8,38.3,0.5,48.4,58.6,5,86.1
Eritrea,2014,11,50.9,48.5,13.3,71.5,0.75,-0.92,33.2,71.9,0.26,0.804,117.4,0.8,38.7,0.5,45.6,59.9,5,81.4
Eritrea,2014,12,48.2,49.4,11.7,69.9,0.713,-1.04,32.9,75.3,0.25,0.816,113.1,0.5,39.1,0.5,46.8,61.0,5,86.6
Eritrea,2015,1,49.7,49.7,13.7,71.4,0.779,-1.28,31.1,71.2,0.266,0.809,121.3,0.9,38.3,0.5,47.9,60.3,5,84.7
Eritrea,2015,2,47.5,47.2,11.9,70.1,0.762,-1.33,31.4,75.4,0.252,0.794,119.7,0.5,38.6,0.5,47.3,60.5,5,85.8
Eritrea,2015,3,46.2,49.8,11.8,70.0,0.692,-1.03,30.0,75.5,0.256,0.793,117.2,1.0,39.6,0.6,47.2,60.7,5,84.2
Eritrea,2015,4,53.9,49.7,12.8,70.7,0.762,-1.16,29.7,76.0,0.264,0.777,119.0,0.7,37.8,0.5,45.8,60.5,6,83.7
Eritrea,2015,5,51.2,49.6,13.5,68.7,0.782,-1.08,29.4,73.6,0.247,0.8,117.0,0.9,39.2,0.4,47.7,60.5,4,84.7
Eritrea,2015,6,50.9,50.2,11.8,69.5,0.786,-1.1,32.4,71.0,0.254,0.78,119.1,0.9,39.7,0.5,45.8,60.3,5,85.8
Eritrea,2015,7,48.1,49.3,9.3,69.0,0.752,-1.2,29.6,77.1,0.264,0.801,118.2,0.3,39.5,0.5,46.0,62.2,5,87.3
Eritrea,2015,8,49.3,50.0,13.0,70.4,0.738,-0.96,30.2,76.3,0.278,0.789,118.4,0.6,39.5,0.5,48.4,59.4,5,85.7
Eritrea,2015,9,51.5,48.5,9.4,69.4,0.747,-1.19,32.1,70.8,0.249,0.808,117.3,0.8,38.2,0.4,47.8,61.5,4,83.7
Eritrea,2015,10,53.8,46.8,10.9,72.6,0.736,-1.18,30.7,75.5,0.256,0.826,116.2,0.3,38.5,0.5,46.1,60.5,6,85.2
Eritrea,2015,11,49.5,50.2,11.1,68.1,0.764,-1.05,31.5,71.7,0.264,0.814,118.1,0.4,38.8,0.5,46.4,58.9,5,85.4
Eritrea,2015,12,49.0,47.8,11.5,70.1,0.75,-1.05,32.0,76.5,0.261,0.788,118.5,0.6,39.2,0.5,47.6,60.8,5,90.1
Eritrea,2016,1,46.4,48.8,9.9,70.3,0.743,-1.13,29.1,74.0,0.255,0.782,118.4,1.1,38.7,0.5,46.6,61.0,4,84.6
Eritrea,2016,2,49.4,49.3,12.9,69.6,0.773,-1.18,33.6,77.1,0.273,0.802,119.3,1.0,39.4,0.5,45.6,59.2,4,82.2
Eritrea,2016,3,53.6,49.8,11.8,70.5,0.766,-1.18,31.7,76.8,0.254,0.797,116.4,0.6,39.5,0.5,46.2,62.5,5,85.9
Eritrea,2016,4,52.2,50.0,11.5,70.2,0.738,-1.1,31.0,73.6,0.261,0.784,117.6,1.3,39.0,0.5,45.9,62.0,4,87.7
